SUM,59.849569,249999,59.587618,0.135882,0.126069
##END R00009 flat profile

##BEG R00010 flat profile
R00010,LOCK,
TID,execT,execC,bodyT,enterT,exitT
0,4.751521,25655,4.721420,0.015323,0.014778
1,3.999099,21499,3.973616,0.012664,0.012819
2,4.713819,25396,4.685707,0.014122,0.013990
3,3.840238,20694,3.815868,0.012234,0.012136
4,4.816146,25833,4.787492,0.014677,0.013977
5,3.896520,20965,3.872277,0.012350,0.011893
6,4.867305,26080,4.838451,0.014660,0.014193
7,3.966482,21377,3.941786,0.012630,0.012067
SUM,34.851130,187499,34.636618,0.108659,0.105853
##END R00010 flat profile

##BEG R00011 flat profile
R00011,LOCK,
TID,execT,execC,bodyT,enterT,exitT
0,2.332173,17078,2.312641,0.009731,0.009801
1,2.019102,14709,2.001647,0.008739,0.008716
2,2.329935,17028,2.311269,0.008817,0.009849
3,1.857950,13709,1.841567,0.007971,0.008412
4,2.364567,17283,2.344779,0.009315,0.010473
5,1.857522,13758,1.840539,0.008152,0.008831
6,2.390429,17464,2.369633,0.010136,0.010661
7,1.888359,13970,1.871253,0.008443,0.008663
SUM,17.040037,124999,16.893327,0.071304,0.075406
##END R00011 flat profile

##BEG R00012 flat profile
R00012,LOCK,
TID,execT,execC,bodyT,enterT,exitT
0,0.643698,8569,0.633503,0.005024,0.005171
1,0.562477,7460,0.553366,0.004453,0.004658
2,0.662651,8582,0.652415,0.004895,0.005342
3,0.518826,6844,0.510108,0.004470,0.004249
4,0.663582,8644,0.651995,0.005781,0.005807
5,0.512258,6764,0.503530,0.004215,0.004514
6,0.668016,8733,0.656694,0.005370,0.005952
7,0.523237,6903,0.514038,0.004237,0.004962
SUM,4.754746,62499,4.675648,0.038443,0.040654
##END R00012 flat profile

##BEG R00013 flat profile
R00013,LOCK,
TID,execT,execC,bodyT,enterT,exitT
0,0.000000,0,0.000000,0.000000,0.000000
1,0.000000,0,0.000000,0.000000,0.000000
2,0.000000,0,0.000000,0.000000,0.000000
3,0.000000,0,0.000000,0.000000,0.000000
4,0.000000,0,0.000000,0.000000,0.000000
5,0.000000,0,0.000000,0.000000,0.000000
6,0.000000,0,0.000000,0.000000,0.000000
7,0.000000,0,0.000000,0.000000,0.000000
SUM,0.000000,0,0.000000,0.000000,0.000000
##END R00013 flat profile

##BEG R00002 flat profile
R00002,PARALLEL,main.c,180,208,
TID,execT,execC,bodyT,exitBarT,startupT,shutdwnT,taskT
0,140.802525,1,140.802473,0.000032,0.000012,0.000007,0.000000
1,140.802525,1,140.802400,0.000008,0.000108,0.000008,0.000000
2,140.802525,1,140.802450,0.000002,0.000064,0.000007,0.000000
3,140.802525,1,140.802386,0.000023,0.000108,0.000007,0.000000
4,140.802525,1,140.802463,0.000046,0.000008,0.000007,0.000000
5,140.802525,1,140.802370,0.000038,0.000108,0.000008,0.000000
6,140.802525,1,140.802436,0.000015,0.000065,0.000009,0.000000
7,140.802525,1,140.802355,0.000052,0.000109,0.000008,0.000000
SUM,1126.420200,8,1126.419333,0.000216,0.000583,0.000060,0.000000
##END R00002 flat profile

##END flat region profiles

##BEG callgraph region profiles
##BEG R00001 callgraph profile
[*00],unknown
[=01],R00001,PARALLEL,main.c,41,42,
TID,execT,execC,bodyT/I,bodyT/E,exitBarT,startupT,shutdwnT,taskT
0,0.000246,1,0.000004,0.000004,0.000005,0.000219,0.000014,0.000000
1,0.000246,1,0.000005,0.000005,0.000004,0.000219,0.000007,0.000000
2,0.000246,1,0.000004,0.000004,0.000005,0.000219,0.000006,0.000000
3,0.000246,1,0.000004,0.000004,0.000005,0.000219,0.000007,0.000000
4,0.000246,1,0.000004,0.000004,0.000005,0.000219,0.000006,0.000000
5,0.000246,1,0.000004,0.000004,0.000005,0.000219,0.000011,0.000000
6,0.000246,1,0.000002,0.000002,0.000007,0.000219,0.000002,0.000000
7,0.000246,1,0.000003,0.000003,0.000006,0.000219,0.000005,0.000000
SUM,0.001966,8,0.000031,0.000031,0.000042,0.001751,0.000057,0.000000
##END R00001 callgraph profile

##BEG R00002 callgraph profile
[*00],unknown
[=01],R00002,PARALLEL,main.c,180,208,
TID,execT,execC,bodyT/I,bodyT/E,exitBarT,startupT,shutdwnT,taskT
0,140.802524,1,140.802473,140.802473,0.000032,0.000012,0.000006,0.000000
1,140.802524,1,140.802401,140.802401,0.000009,0.000107,0.000007,0.000000
2,140.802524,1,140.802452,140.802452,0.000002,0.000063,0.000005,0.000000
3,140.802524,1,140.802387,140.802387,0.000022,0.000107,0.000005,0.000000
4,140.802524,1,140.802463,140.802463,0.000046,0.000008,0.000005,0.000000
5,140.802524,1,140.802369,140.802369,0.000039,0.000109,0.000006,0.000000
6,140.802524,1,140.802436,140.802436,0.000015,0.000065,0.000007,0.000000
7,140.802524,1,140.802354,140.802354,0.000053,0.000110,0.000006,0.000000
SUM,1126.420193,8,1126.419335,1126.419335,0.000217,0.000582,0.000047,0.000000
##END R00002 callgraph profile

##END callgraph region profiles

##BEG overhead analysis report
Total runtime (wallclock) [secs],140.814884
Number of threads,8
Number of parallel regions,2
Parallel coverage [secs],140.802769
Parallel coverage [percent],99.991397

##BEG parallel regions sorted by wallclock time
,Type,Wallclock,(%)
R00002,PARALLEL,140.802525,99.991223
R00001,PARALLEL,0.000244,0.000173
SUM,140.802769,,99.991397
##END parallel regions sorted by wallclock time

##BEG overheads for parallel region
,Total,Ovhds,(%),Synch,(%),Imbal,(%),Limpar,(%),Mgmt,(%)
R00002,1126.420200,0.000846,0.000075,0.000000,0.000000,0.000217,0.000019,0.000000,0.000000,0.000629,0.000056
R00001,0.001953,0.001850,94.738770,0.000000,0.000000,0.000042,2.148438,0.000000,0.000000,0.001808,92.590332
##END overheads for parallel region

##BEG overheads for whole program
,Total,Ovhds,(%),Synch,(%),Imbal,(%),Limpar,(%),Mgmt,(%)
R00001,0.001953,0.001850,0.000164,0.000000,0.000000,0.000042,0.000004,0.000000,0.000000,0.001808,0.000161
R00002,1126.420200,0.000846,0.000075,0.000000,0.000000,0.000217,0.000019,0.000000,0.000000,0.000629,0.000056
SUM,1126.422153,0.002696,0.000239,0.000000,0.000000,0.000259,0.000023,0.000000,0.000000,0.002437,0.000216
##END overheads for whole program

##END overhead analysis report

